userid,createdAt,totalItems,totalPrice,cartStatus
1761,2022-03-12:09:28:58,954,2584.25,pending
1762,2022-01-28:08:10:18,213,5416.81,cancelled
1763,2021-07-14:02:38:50,457,4633.96,shipped
1764,2020-03-13:17:32:39,665,4623.81,delivered
1765,2021-08-18:22:11:45,358,6670.74,cancelled
1766,2020-11-20:00:37:38,632,2924.37,shipped
1767,2021-06-16:20:08:09,391,1840.46,processing
1768,2022-10-09:11:01:09,238,2130.42,processing
1769,2021-04-17:00:35:31,622,3665.24,pending
1770,2021-06-08:19:20:11,577,3086.57,pending
1771,2021-05-03:07:58:17,548,9031.0,shipped
1772,2021-08-22:02:39:52,84,7269.08,cancelled
1773,2021-09-12:12:41:26,949,1495.11,pending
1774,2020-10-11:16:02:26,111,8600.2,delivered
1775,2021-07-12:00:36:41,97,2553.1,cancelled
1776,2021-03-18:12:24:28,364,9536.25,cancelled
1777,2021-03-06:21:23:07,517,2396.68,shipped
1778,2021-02-05:15:41:06,588,4860.42,pending
1779,2020-03-07:13:19:28,387,7941.35,cancelled
1780,2020-10-31:03:27:50,330,841.79,processing
1781,2022-08-17:22:38:51,586,8052.08,pending
1782,2021-06-27:19:51:08,909,3927.56,delivered
1783,2022-11-27:00:10:12,299,7418.47,cancelled
1784,2021-03-24:11:00:24,771,5689.85,cancelled
1785,2021-03-31:19:35:56,430,517.22,pending
1786,2020-06-04:18:00:57,141,2387.46,shipped
1787,2020-06-14:15:32:38,761,6163.75,delivered
1788,2020-07-06:02:20:32,12,7456.04,processing
1789,2020-07-17:05:33:54,426,846.82,shipped
1790,2022-04-14:21:49:58,327,6164.45,pending
1791,2021-05-31:06:17:01,484,8006.89,shipped
1792,2021-01-04:01:13:07,939,1433.81,shipped
1793,2022-10-28:09:18:25,660,2682.44,delivered
1794,2020-02-09:17:32:59,318,4778.68,processing
1795,2021-05-26:01:39:47,610,8021.05,pending
1796,2022-06-06:09:47:32,234,1332.53,pending
1797,2020-10-10:05:36:50,245,8045.07,pending
1798,2020-06-22:16:35:10,687,1791.25,delivered
1799,2021-10-05:16:21:46,400,3980.77,pending
1800,2022-04-09:17:39:11,631,4474.04,shipped
1801,2020-05-09:22:09:05,50,1653.03,delivered
1802,2020-01-19:09:12:17,79,7227.57,delivered
1803,2021-01-24:09:28:25,327,2293.48,processing
1804,2022-09-03:02:55:54,379,4245.09,pending
1805,2020-08-26:23:39:59,39,4559.57,pending
1806,2020-11-14:14:28:24,638,6703.2,cancelled
1807,2022-11-09:16:05:38,324,9443.93,cancelled
1808,2021-02-06:04:06:46,128,9516.63,pending
1809,2022-07-11:14:25:57,549,2560.42,shipped
1810,2022-08-18:15:47:48,140,5987.29,cancelled
1811,2022-09-12:11:27:16,320,8642.52,shipped
1812,2022-11-22:16:35:58,737,2172.6,processing
1813,2020-08-16:06:19:21,711,2207.9,processing
1814,2022-03-20:03:31:17,801,9076.6,pending
1815,2020-04-18:10:43:03,835,6797.87,shipped
1816,2022-01-19:06:36:47,818,4443.32,shipped
1817,2022-07-06:01:39:51,159,4336.88,delivered
1818,2022-12-06:15:53:34,444,694.43,processing
1819,2020-06-30:23:56:19,351,9715.58,pending
1820,2022-07-08:21:32:19,367,2031.62,delivered
1821,2022-01-22:05:03:09,417,7779.37,cancelled
1822,2022-04-01:15:49:15,836,7579.27,processing
1823,2021-04-07:06:31:12,612,2266.01,shipped
1824,2022-05-31:07:17:26,704,6295.46,pending
1825,2021-05-11:03:10:48,573,1033.36,delivered
1826,2021-03-06:23:52:28,258,369.1,delivered
1827,2022-10-01:23:46:40,26,9755.03,pending
1828,2020-07-25:22:54:16,988,714.31,cancelled
1829,2020-05-25:05:31:30,650,2865.13,processing
1830,2021-09-16:19:54:42,396,2359.99,delivered
1831,2021-09-07:05:00:44,222,6919.43,shipped
1832,2021-02-27:05:59:50,581,5112.71,pending
1833,2021-02-01:15:42:45,226,6093.18,processing
1834,2020-02-24:22:28:24,666,2881.47,shipped
1835,2022-09-26:19:22:42,570,862.0,shipped
1836,2020-04-27:17:24:32,17,3845.29,shipped
1837,2022-02-17:02:48:03,752,6367.95,shipped
1838,2021-07-14:03:33:12,206,1453.34,processing
1839,2020-02-05:04:37:19,33,2369.6,pending
1840,2022-04-08:08:09:04,732,6868.9,pending
1841,2021-09-18:02:08:38,934,9682.19,processing
1842,2022-10-27:06:04:43,902,1608.14,pending
1843,2021-03-07:00:46:13,437,4458.15,shipped
1844,2020-12-03:17:11:34,95,8145.06,delivered
1845,2021-05-06:13:46:36,76,2936.06,cancelled
1846,2020-02-27:15:36:24,203,2821.18,cancelled
1847,2021-12-17:01:47:47,20,2951.15,cancelled
1848,2020-02-09:09:06:14,944,9809.33,pending
1849,2020-08-06:02:53:50,250,6512.15,processing
1850,2022-04-08:00:36:19,222,366.95,cancelled
1851,2020-06-18:19:18:07,616,2268.0,shipped
1852,2022-06-17:20:44:54,735,742.96,cancelled
1853,2022-03-28:17:50:08,744,1062.99,processing
1854,2020-12-12:12:10:23,230,3456.88,cancelled
1855,2022-12-13:04:09:41,10,8653.53,cancelled
1856,2020-05-14:17:42:40,5,8395.22,delivered
1857,2021-08-06:15:44:52,949,1419.47,pending
1858,2020-02-11:11:43:14,350,6222.22,cancelled
1859,2022-03-08:07:20:09,83,6474.19,cancelled
1860,2022-09-04:02:05:37,297,3771.1,pending
1861,2020-03-13:22:56:29,232,9358.21,processing
1862,2021-09-01:03:21:12,701,7702.64,shipped
1863,2020-05-26:17:51:04,686,7436.06,processing
1864,2021-02-14:13:19:32,228,5937.94,delivered
1865,2020-02-21:11:46:42,357,6588.58,delivered
1866,2021-02-05:18:03:40,647,6257.23,delivered
1867,2022-11-23:19:37:16,924,5238.32,processing
1868,2022-07-04:20:13:14,176,573.61,pending
1869,2021-09-22:22:42:40,367,6118.65,processing
1870,2020-06-14:01:32:58,126,2269.92,shipped
1871,2020-10-16:00:47:25,128,5713.64,pending
1872,2021-03-12:12:18:51,420,6338.31,pending
1873,2022-04-29:09:56:51,667,521.73,delivered
1874,2022-01-11:12:08:09,57,808.87,shipped
1875,2020-01-20:17:32:00,539,1871.07,processing
1876,2021-11-02:14:21:49,806,8737.33,processing
1877,2021-09-01:10:49:14,635,5794.87,cancelled
1878,2020-06-03:02:51:50,177,8992.45,cancelled
1879,2020-11-29:12:30:44,675,618.02,pending
1880,2021-12-12:03:09:58,133,3167.96,shipped
1881,2020-03-05:17:26:52,123,3363.31,processing
1882,2021-10-19:18:20:33,301,4168.31,delivered
1883,2020-03-25:22:09:32,603,4029.69,cancelled
1884,2022-03-17:08:34:13,854,2974.63,cancelled
1885,2021-03-04:07:47:17,361,881.44,cancelled
1886,2021-04-11:19:12:50,198,6838.47,pending
1887,2022-10-03:11:16:07,306,1601.36,processing
1888,2022-11-22:00:15:13,886,45.58,processing
1889,2022-04-13:09:41:09,170,1561.81,pending
1890,2022-08-12:12:37:57,52,1790.83,pending
1891,2021-03-29:00:26:58,587,1840.67,processing
1892,2022-09-14:03:25:03,42,7299.16,delivered
1893,2020-01-10:17:25:19,759,1732.68,cancelled
1894,2021-01-25:16:58:06,956,6846.53,processing
1895,2020-10-04:14:59:50,310,8346.4,delivered
1896,2022-06-21:19:21:40,624,5891.07,pending
1897,2022-12-15:01:39:58,147,8848.68,shipped
1898,2021-06-23:15:12:02,20,7170.68,cancelled
1899,2021-02-04:18:40:48,42,9971.97,shipped
1900,2021-04-03:12:02:15,917,8443.84,shipped
1901,2021-05-09:07:21:45,171,6851.21,shipped
1902,2020-01-20:20:26:20,646,8774.34,shipped
1903,2022-02-18:08:36:34,268,5220.19,delivered
1904,2022-05-15:05:56:47,193,6634.53,shipped
1905,2020-03-08:17:03:08,920,1628.45,delivered
1906,2021-07-07:22:20:57,886,7945.97,processing
1907,2020-11-18:16:47:02,237,5330.31,pending
1908,2020-01-18:01:05:18,945,2649.22,shipped
1909,2020-09-18:15:56:58,650,5767.89,shipped
1910,2022-04-09:00:26:45,911,982.9,delivered
1911,2021-10-08:23:52:40,333,7305.92,processing
1912,2022-08-18:05:25:57,708,82.29,shipped
1913,2021-12-05:07:56:20,332,7544.93,delivered
1914,2021-07-22:03:30:33,853,9207.45,cancelled
1915,2021-05-15:14:08:30,700,6106.87,shipped
1916,2021-12-24:13:48:44,407,9009.53,delivered
1917,2022-10-14:16:28:40,178,308.4,processing
1918,2022-08-17:09:36:31,747,6720.13,cancelled
1919,2021-03-05:22:41:35,108,9367.29,cancelled
1920,2021-01-08:23:03:13,294,4622.93,pending
1921,2022-04-25:22:29:15,941,5816.51,pending
1922,2022-06-25:05:39:27,394,7369.87,pending
1923,2020-05-05:05:53:07,352,9994.81,shipped
1924,2022-04-15:13:02:09,682,3886.47,cancelled
1925,2022-04-13:02:00:04,435,8085.0,processing
1926,2021-06-13:04:32:29,914,8854.78,pending
1927,2021-05-11:10:07:17,557,1440.79,delivered
1928,2022-09-12:15:41:07,6,5484.48,pending
1929,2022-10-06:23:06:50,294,9215.48,delivered
1930,2022-08-11:00:54:05,41,2298.2,pending
1931,2020-07-11:12:56:41,354,9723.54,cancelled
1932,2021-01-05:16:20:24,927,5697.33,processing
1933,2020-05-17:05:30:21,557,8402.21,delivered
1934,2020-12-22:21:15:36,862,7617.9,shipped
1935,2021-08-04:06:33:33,489,1397.75,pending
1936,2022-12-28:12:30:16,823,8466.77,processing
1937,2022-12-17:11:11:15,412,2907.45,pending
1938,2021-03-07:17:05:43,156,9961.57,delivered
1939,2022-12-05:08:14:34,168,5179.52,delivered
1940,2021-02-28:09:26:04,904,9836.83,processing
1941,2020-12-18:01:54:50,156,1063.81,cancelled
1942,2021-08-27:14:50:14,325,6346.2,processing
1943,2021-10-26:10:51:13,261,4769.51,pending
1944,2022-02-04:02:26:20,79,7746.91,cancelled
1945,2022-09-14:21:47:04,26,7903.78,delivered
1946,2022-07-01:12:52:45,486,290.84,cancelled
1947,2021-07-09:05:19:31,220,4760.74,shipped
1948,2022-04-05:13:27:22,604,9831.03,delivered
1949,2020-11-04:20:51:41,404,1954.49,shipped
1950,2021-01-13:09:39:14,38,5510.25,delivered
1951,2022-01-07:23:58:35,809,6410.65,delivered
1952,2020-12-29:19:53:46,318,1581.55,cancelled
1953,2021-12-29:15:06:40,417,5749.05,shipped
1954,2020-08-02:18:34:45,949,2847.65,cancelled
1955,2020-04-01:23:29:35,271,9544.41,pending
1956,2021-03-22:08:05:28,831,2832.54,delivered
1957,2020-09-22:02:29:25,420,1153.28,shipped
1958,2021-03-07:02:04:52,35,6225.68,pending
1959,2021-06-20:02:46:32,21,3517.86,processing
1960,2021-11-19:20:06:19,680,6071.41,pending
1961,2021-12-26:11:57:29,60,1699.54,pending
1962,2020-07-19:19:07:10,924,1526.7,processing
1963,2020-10-10:02:24:51,21,9492.73,shipped
1964,2021-07-01:20:04:55,826,9486.28,shipped
1965,2021-03-22:05:47:11,209,4804.8,shipped
1966,2022-11-15:17:47:29,190,6559.7,pending
1967,2021-03-27:07:15:36,241,3393.61,shipped
1968,2021-12-07:22:38:31,931,4158.28,shipped
1969,2020-11-23:00:06:57,698,528.26,cancelled
1970,2021-09-02:02:45:36,755,7424.18,processing
1971,2020-12-04:05:24:58,364,5732.8,cancelled
1972,2021-12-02:10:46:46,753,1330.46,shipped
1973,2020-06-10:04:51:53,735,152.2,delivered
1974,2022-09-04:04:28:15,161,4066.92,pending
1975,2020-07-22:12:55:43,211,4518.26,processing
1976,2020-08-02:22:13:41,688,3305.51,shipped
1977,2020-10-15:05:59:09,366,2430.69,pending
1978,2020-12-10:08:46:48,182,5365.89,pending
1979,2021-03-23:03:08:20,821,7126.8,delivered
1980,2022-08-24:10:13:35,976,9567.52,cancelled
1981,2021-07-28:02:33:52,584,3501.57,pending
1982,2021-10-07:17:28:10,853,1794.7,pending
1983,2022-08-25:07:55:44,286,8001.14,processing
1984,2022-04-29:01:03:05,938,5221.65,shipped
1985,2020-09-05:16:52:48,905,2878.58,cancelled
1986,2022-09-13:05:14:04,326,8559.17,pending
1987,2022-01-18:15:34:42,576,7720.07,cancelled
1988,2022-06-26:07:14:13,294,6478.8,processing
1989,2020-05-06:11:57:23,365,6138.03,delivered
1990,2021-09-26:12:23:18,732,6182.32,cancelled
1991,2022-07-18:10:21:06,166,2553.04,cancelled
1992,2022-09-02:21:50:01,94,7054.7,pending
1993,2022-06-16:16:37:48,82,3850.15,shipped
1994,2020-02-29:07:16:57,866,6635.09,pending
1995,2020-09-07:02:49:36,39,1351.59,cancelled
1996,2022-05-05:23:56:02,743,7806.34,delivered
1997,2022-05-27:18:35:11,102,2517.1,delivered
1998,2020-09-24:01:02:53,658,5565.41,cancelled
1999,2020-04-19:11:29:33,978,3955.96,delivered
2000,2021-09-16:21:52:21,451,223.71,processing
2001,2021-04-06:13:25:50,239,3206.38,cancelled
2002,2020-02-29:10:40:53,177,714.5,shipped
2003,2021-07-12:10:47:44,938,6762.92,shipped
2004,2022-12-10:08:16:18,363,8198.07,pending
2005,2020-12-17:19:46:45,777,9242.4,pending
2006,2021-01-16:01:19:58,196,3634.09,processing
2007,2020-01-13:13:04:16,43,6714.7,cancelled
2008,2021-05-11:22:50:56,820,2077.44,delivered
2009,2020-05-08:00:41:16,111,5745.74,cancelled
2010,2020-01-13:15:06:24,67,988.74,delivered
2011,2021-02-04:10:18:32,428,3273.0,delivered
2012,2021-07-08:03:25:59,726,5481.82,shipped
2013,2022-09-29:09:54:28,882,43.41,processing
2014,2020-06-21:18:37:09,736,8362.66,pending
2015,2020-06-12:04:59:07,832,8127.93,shipped
2016,2021-08-17:07:35:57,302,3971.47,processing
2017,2021-01-05:09:07:05,467,2078.26,shipped
2018,2021-08-08:15:34:54,123,3323.27,cancelled
2019,2020-09-24:22:11:41,905,1230.61,pending
2020,2021-02-06:21:11:10,639,1653.72,cancelled
2021,2022-05-16:05:15:14,856,9600.4,pending
2022,2020-12-24:18:45:30,946,2609.87,pending
2023,2022-10-23:07:49:14,696,243.56,pending
2024,2021-10-20:07:08:03,97,1941.91,processing
2025,2020-04-28:04:32:14,195,6716.89,processing
2026,2021-12-25:12:09:31,293,9524.66,pending
2027,2020-12-21:07:47:17,143,1664.89,cancelled
2028,2020-11-30:08:03:48,60,7979.39,cancelled
2029,2022-02-26:21:16:26,784,5537.17,shipped
2030,2021-10-28:00:18:52,964,9067.03,delivered
2031,2020-04-03:22:46:23,581,2407.79,pending
2032,2020-09-09:21:52:53,603,8570.48,shipped
2033,2020-08-11:08:32:10,35,2960.31,pending
2034,2022-04-07:12:02:36,90,9839.25,pending
2035,2020-09-21:07:01:26,678,6622.76,pending
2036,2020-02-14:03:36:18,9,3051.8,cancelled
2037,2020-06-04:21:26:16,435,7880.69,shipped
2038,2021-10-27:11:38:48,19,1212.09,cancelled
2039,2022-02-02:13:29:40,541,9936.05,shipped
2040,2020-09-08:09:35:58,266,2362.55,cancelled
2041,2022-11-30:04:41:12,746,9674.0,cancelled
2042,2022-07-13:16:55:11,31,9759.48,shipped
2043,2022-01-18:22:15:11,179,8214.13,delivered
2044,2020-02-12:13:25:15,763,2290.88,delivered
2045,2020-03-10:18:45:20,18,1362.31,pending
2046,2022-08-02:23:15:08,207,4317.6,shipped
2047,2022-09-11:20:44:07,659,5710.21,cancelled
2048,2021-11-26:12:00:05,97,9516.61,cancelled
2049,2021-04-19:20:47:59,620,6477.57,processing
2050,2021-12-29:10:56:24,308,7847.31,processing
2051,2020-02-24:06:53:39,406,1020.95,pending
2052,2021-02-22:03:49:38,701,2167.01,cancelled
2053,2022-11-10:14:46:33,969,8881.05,delivered
2054,2022-06-24:14:32:22,36,3521.95,processing
2055,2022-11-13:19:19:30,780,3290.03,delivered
2056,2021-04-13:19:46:37,207,1440.06,delivered
2057,2020-12-22:21:49:49,163,3364.12,shipped
2058,2021-03-11:08:06:23,203,1325.79,processing
2059,2021-09-25:23:07:36,75,3805.34,processing
2060,2021-01-07:11:00:17,676,3241.22,cancelled
2061,2020-08-05:19:07:41,718,4565.37,processing
2062,2021-12-02:03:27:12,594,1966.97,cancelled
2063,2022-08-25:06:05:17,677,8688.23,shipped
2064,2020-12-26:03:49:22,449,3082.19,processing
2065,2020-11-19:21:38:39,933,7301.68,delivered
2066,2021-09-26:19:11:23,360,307.6,pending
2067,2020-11-06:21:52:00,781,8359.66,cancelled
2068,2022-07-21:03:21:38,563,7657.94,shipped
2069,2022-04-01:15:59:01,775,5414.86,shipped
2070,2020-06-08:21:57:54,723,2227.66,pending
2071,2022-08-06:00:07:00,918,5394.65,processing
2072,2021-08-02:19:14:58,945,117.16,shipped
2073,2022-12-19:06:58:04,327,1577.32,delivered
2074,2020-05-15:20:32:01,496,1686.15,processing
2075,2022-07-10:13:19:43,798,1921.31,cancelled
2076,2020-01-02:02:49:21,412,7069.01,processing
2077,2020-05-17:01:20:10,7,4603.98,pending
2078,2021-04-12:22:04:41,262,5767.92,shipped
2079,2020-09-04:03:22:52,212,8757.54,cancelled
2080,2022-07-24:16:18:31,961,7724.83,processing
2081,2022-04-20:07:21:26,777,5889.73,pending
2082,2021-07-22:15:47:24,436,6159.97,delivered
2083,2021-01-22:19:24:50,578,119.86,processing
2084,2020-05-06:07:57:56,468,9025.21,delivered
2085,2020-04-17:02:55:16,473,5002.16,cancelled
2086,2020-10-16:21:59:39,896,5912.0,delivered
2087,2020-01-27:14:40:38,883,4175.44,shipped
2088,2022-12-17:10:16:51,96,4746.22,pending
2089,2020-07-18:09:52:40,295,45.53,shipped
2090,2022-02-20:14:30:43,729,326.89,processing
2091,2021-01-01:17:03:57,727,5941.89,processing
2092,2022-04-08:05:11:39,45,1051.36,processing
2093,2020-04-03:08:33:08,753,3362.82,pending
2094,2022-09-09:19:11:43,383,1765.38,processing
2095,2022-10-20:17:10:41,551,7647.53,delivered
2096,2020-11-09:21:17:15,415,7458.98,shipped
2097,2020-04-06:09:57:19,708,3640.71,cancelled
2098,2022-11-28:00:57:10,818,1234.18,delivered
2099,2022-03-09:02:53:19,634,4443.43,processing
2100,2020-03-21:18:52:41,871,3518.29,processing
2101,2020-10-14:15:30:52,466,8916.33,cancelled
2102,2022-10-12:08:59:39,934,439.19,cancelled
2103,2020-06-16:20:03:02,755,1238.49,cancelled
2104,2021-05-24:07:56:18,820,9392.85,cancelled
2105,2020-07-08:15:17:33,974,6993.8,pending
2106,2022-05-05:15:48:20,473,4165.56,shipped
2107,2021-08-22:03:26:13,591,9144.54,delivered
2108,2022-04-10:11:16:00,270,3318.56,processing
2109,2022-02-04:10:22:35,116,5045.21,shipped
2110,2020-11-14:23:13:44,284,4083.83,pending
2111,2020-08-04:06:20:40,61,3749.29,processing
2112,2021-08-21:03:50:51,865,4643.82,cancelled
2113,2022-09-29:20:32:16,661,7456.71,cancelled
2114,2021-07-09:12:12:12,85,8937.42,cancelled
2115,2022-10-03:09:02:02,353,4808.3,cancelled
2116,2021-05-12:22:17:51,251,9986.9,pending
2117,2022-08-10:05:52:34,272,3673.68,cancelled
2118,2022-09-04:20:42:24,941,4346.82,delivered
2119,2022-08-14:14:10:48,730,2778.43,shipped
2120,2021-05-09:04:53:14,250,319.77,processing
2121,2022-11-20:17:43:01,489,4337.14,processing
2122,2021-07-29:10:27:16,600,5773.46,cancelled
2123,2021-11-14:20:34:47,302,5585.49,pending
2124,2022-07-14:07:20:02,558,9308.25,shipped
2125,2022-09-24:11:06:04,606,2139.02,pending
2126,2021-05-07:18:14:12,607,2479.37,delivered
2127,2022-06-11:02:19:12,366,1702.84,shipped
2128,2022-12-10:03:55:45,258,31.46,shipped
2129,2020-03-18:02:30:06,851,88.78,pending
2130,2021-11-21:13:12:21,129,1929.46,delivered
2131,2021-08-09:23:10:17,464,8820.7,processing
2132,2021-08-14:07:13:27,942,9698.85,processing
2133,2022-10-31:00:07:12,542,5611.58,shipped
2134,2022-02-03:06:37:29,747,3313.34,cancelled
2135,2020-12-31:20:50:38,428,7603.99,delivered
2136,2021-12-13:22:00:37,890,7036.99,shipped
2137,2022-10-13:15:22:49,582,793.29,shipped
2138,2021-01-08:08:16:15,142,1399.9,cancelled
2139,2020-07-22:12:11:33,918,7150.83,processing
2140,2022-03-04:09:55:16,136,3785.76,cancelled
2141,2020-11-15:07:56:46,384,2795.1,delivered
2142,2022-10-05:23:23:09,306,2463.09,delivered
2143,2020-12-26:02:18:06,343,184.79,processing
2144,2020-08-29:07:52:19,524,6914.62,delivered
2145,2022-05-04:17:08:17,805,6922.59,processing
2146,2022-02-16:07:51:57,200,5164.95,cancelled
2147,2020-12-01:18:18:38,795,4717.52,shipped
2148,2020-10-24:02:22:01,609,8670.54,pending
2149,2020-10-18:14:33:55,775,7261.77,pending
2150,2022-12-25:12:35:10,112,1665.12,shipped
2151,2022-08-23:04:14:34,144,8490.23,processing
2152,2021-08-26:14:18:39,71,2390.46,delivered
2153,2021-03-24:16:43:33,451,4371.68,shipped
2154,2021-06-12:04:22:16,962,4622.91,processing
2155,2021-07-16:21:28:07,495,469.5,processing
2156,2022-01-13:08:46:28,101,7782.72,cancelled
2157,2022-10-22:12:21:54,608,1071.7,cancelled
2158,2022-03-14:21:56:23,515,8849.28,cancelled
2159,2021-12-24:05:51:31,38,9326.55,pending
2160,2020-03-27:01:48:27,767,8267.85,processing
2161,2022-11-18:05:05:01,818,7834.04,shipped
2162,2021-10-13:20:18:01,686,9012.05,cancelled
2163,2021-01-02:19:15:59,219,7032.5,shipped
2164,2022-12-27:05:06:33,82,1109.41,shipped
2165,2021-10-30:11:48:32,314,5663.54,pending
2166,2021-04-19:13:02:26,498,6800.04,pending
2167,2020-05-24:02:34:54,511,9089.02,pending
2168,2021-07-29:23:31:21,961,9926.96,shipped
2169,2022-02-04:19:33:25,684,1179.41,processing
2170,2022-12-03:16:36:34,893,8870.63,cancelled
2171,2022-10-20:21:59:16,329,3138.59,shipped
2172,2021-07-23:07:15:55,560,2920.45,cancelled
2173,2020-07-31:04:58:07,688,4264.6,processing
2174,2022-08-10:11:34:06,975,9403.23,pending
2175,2022-02-04:20:11:03,202,3640.86,shipped
2176,2020-03-15:18:26:47,818,1238.62,processing
2177,2021-07-05:20:07:09,42,3665.4,cancelled
2178,2021-07-31:05:37:16,324,2776.24,processing
2179,2022-06-23:09:55:15,365,9782.34,cancelled
2180,2020-05-07:21:50:12,871,7276.14,pending
2181,2021-12-16:01:42:57,229,2896.52,shipped
2182,2021-12-07:02:15:31,351,8541.49,processing
2183,2020-03-15:05:18:57,424,445.32,pending
2184,2022-03-31:18:57:31,321,2570.57,shipped
2185,2020-08-12:07:59:41,612,3311.16,delivered
2186,2020-07-05:08:14:22,692,7441.64,shipped
2187,2020-12-28:21:50:44,485,4058.08,processing
2188,2021-03-26:23:36:28,453,5977.18,processing
2189,2021-01-13:10:11:17,121,6139.75,shipped
2190,2021-08-10:11:34:57,81,2430.23,pending
2191,2021-09-06:13:17:22,784,5191.85,pending
2192,2020-11-21:01:20:29,781,2838.01,pending
2193,2021-11-11:00:07:32,47,6840.6,processing
2194,2020-02-19:14:00:10,287,6634.89,pending
2195,2022-06-28:15:44:44,220,117.94,shipped
2196,2022-08-10:12:36:47,218,5045.2,cancelled
2197,2021-02-26:22:39:18,483,8278.95,processing
2198,2020-10-31:23:53:32,488,8470.66,shipped
2199,2021-05-06:12:16:10,763,877.83,delivered
2200,2020-02-25:22:01:41,273,8020.69,cancelled
2201,2022-01-28:14:25:18,862,4260.92,pending
2202,2022-09-29:23:11:42,827,8708.02,cancelled
2203,2020-09-11:02:11:38,239,1987.09,processing
2204,2021-11-01:12:46:14,229,2364.19,processing
2205,2021-01-18:06:51:11,960,2057.51,pending
2206,2020-01-24:13:52:10,517,7273.18,processing
2207,2022-02-26:08:32:23,621,637.04,cancelled
2208,2021-07-15:09:44:17,671,116.24,pending
2209,2022-10-16:13:51:54,121,9310.52,shipped
2210,2022-04-12:06:05:27,263,3029.41,shipped
2211,2022-06-10:18:57:49,698,4021.66,processing
2212,2020-11-27:23:51:08,13,6618.27,processing
2213,2020-09-20:07:46:25,599,2001.06,cancelled
2214,2021-01-13:02:34:33,221,7166.98,delivered
2215,2022-05-31:22:39:15,64,585.48,shipped
2216,2020-03-14:17:40:32,149,5912.99,pending
